key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,67.29387,space,61.374705,space,13.72764,space,31.01312,space,22.63524,space,64.5129,,Too slow :(,0,0,0,112,1,t1.png,t1.png,0,0.97829,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,1,1,56,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.013315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,2,2,79,1,t3.png,t2.png,1,0.909,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.34402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,3,3,106,1,t2.png,t3.png,1,0.90855,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.54992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,4,4,88,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.865345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,5,5,98,1,t2.png,t4.png,2,0.0591,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,6,6,47,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.696385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,7,7,1,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.346285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,8,8,53,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.488125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,9,9,14,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,2.0547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,10,10,2,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.896845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,11,11,94,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.048745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,12,12,25,1,t5.png,t5.png,0,0.97829,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,13,13,101,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.71831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,14,14,36,1,t3.png,t1.png,2,0.0565,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,1.597705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,15,15,73,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-13_11h00.56.890,torte-q,2020.1.3,Win32,60,13917,0.997665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
