key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,18.36837,space,0.08158,space,0.833695,space,0.71815,h,10.62478,space,16.65801,a,1.90747,Correct!,0,0,0,45,1,t3.png,t2.png,1,0.90855,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.3694,Incorrect,0,1,1,86,1,t3.png,t1.png,2,0.056466,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.21769,Correct!,0,2,2,4,1,t1.png,t5.png,4,9.55E-11,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.335475,Correct!,0,3,3,10,1,t2.png,t3.png,1,0.90855,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.253515,Correct!,0,4,4,18,1,t4.png,t5.png,1,0.90025,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91867,Correct!,0,5,5,110,1,t4.png,t5.png,1,0.90025,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.95313,Correct!,0,6,6,102,1,t4.png,t2.png,2,0.059078,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.75158,Incorrect,0,7,7,66,1,t4.png,t5.png,1,0.9,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.404135,Correct!,0,8,8,113,1,t5.png,t4.png,1,0.9,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.065575,Incorrect,0,9,9,43,1,t4.png,t2.png,2,0.059078,21,Female,2020-10-30_01h36.19.558,torte-q,2020.1.3,MacIntel,60,13375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
