key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,0.798315,Incorrect,0,10,10,27,1,t3.png,t1.png,2,0.0565,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.872985,Correct!,0,11,11,91,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.64758,Correct!,0,12,12,85,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,13,13,112,1,t1.png,t1.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.883285,Correct!,0,14,14,109,1,t5.png,t5.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.53169,Incorrect,0,15,15,73,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.274725,Incorrect,0,16,16,110,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.11487,Incorrect,0,17,17,77,1,t1.png,t1.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.682445,Incorrect,0,18,18,83,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.85566,Incorrect,0,19,19,78,1,t1.png,t1.png,0,0.978,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.681485,Correct!,0,20,20,61,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.198385,Correct!,0,21,21,23,1,t5.png,t4.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.048155,Correct!,0,22,22,22,1,t2.png,t3.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.649245,Incorrect,0,23,23,82,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.282255,Correct!,0,24,24,74,1,t5.png,t4.png,1,0.9,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.20107,Incorrect,0,25,25,65,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.77468,Incorrect,0,26,26,53,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.814485,Correct!,0,27,27,60,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.622725,Correct!,0,28,28,90,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.151585,Incorrect,0,29,29,71,1,t5.png,t5.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.731255,Incorrect,0,30,30,43,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.11846,Incorrect,0,31,31,20,1,t2.png,t3.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.674115,Correct!,0,32,32,11,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.88928,Correct!,0,33,33,2,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.637045,Correct!,0,34,34,93,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.70309,Correct!,0,35,35,47,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,36,36,21,1,t5.png,t4.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.66462,Incorrect,0,37,37,114,1,t2.png,t3.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.11814,Incorrect,0,38,38,42,1,t5.png,t4.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.68725,Correct!,0,39,39,54,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.549945,Incorrect,0,40,40,50,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.404,Correct!,0,41,41,4,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.940535,Correct!,0,42,42,55,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.83739,Correct!,0,43,43,117,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.881345,Incorrect,0,44,44,24,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.639375,Incorrect,0,45,45,84,1,t1.png,t1.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.638545,Incorrect,0,46,46,100,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.14064,Incorrect,0,47,47,72,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.491385,Incorrect,0,48,48,34,1,t5.png,t4.png,1,0.9,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.718715,Incorrect,0,49,49,38,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.73312,Incorrect,0,50,50,33,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.56519,Incorrect,0,51,51,10,1,t2.png,t3.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.339475,Correct!,0,52,52,70,1,t5.png,t5.png,0,0.978,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.707385,Correct!,0,53,53,98,1,t2.png,t4.png,2,0.0591,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.04932,Correct!,0,54,54,59,1,t5.png,t4.png,1,0.9,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.78247,Correct!,0,55,55,46,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.547855,Correct!,0,56,56,1,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.15552,Correct!,0,57,57,96,1,t1.png,t1.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.835905,Correct!,0,58,58,8,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.700445,Correct!,0,59,59,119,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.715125,Correct!,0,60,60,17,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.0481,Correct!,0,61,61,95,1,t1.png,t1.png,0,0.978,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.340125,Correct!,0,62,62,25,1,t5.png,t5.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.602825,Correct!,0,63,63,68,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.654355,Correct!,0,64,64,99,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.906405,Incorrect,0,65,65,18,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.7912,Incorrect,0,66,66,103,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.598705,Correct!,0,67,67,37,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.9559,Correct!,0,68,68,118,1,t5.png,t5.png,0,0.978,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.816745,Incorrect,0,69,69,92,1,t2.png,t3.png,1,0.909,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.64252,Incorrect,0,70,70,19,1,t4.png,t2.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.5019,Incorrect,0,71,71,26,1,t4.png,t2.png,2,0.0591,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.756755,Incorrect,0,72,72,30,1,t3.png,t1.png,2,0.056466,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.65513,Incorrect,0,73,73,108,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.07435,Incorrect,0,74,74,52,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.8024,Correct!,0,75,75,3,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.76522,Incorrect,0,76,76,56,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.798155,Incorrect,0,77,77,36,1,t3.png,t1.png,2,0.0565,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.5499,Incorrect,0,78,78,44,1,t2.png,t3.png,1,0.909,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.065895,Correct!,0,79,79,107,1,t1.png,t1.png,0,0.978,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.569965,Incorrect,0,80,80,28,1,t2.png,t3.png,1,0.909,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.615485,Incorrect,0,81,81,63,1,t2.png,t3.png,1,0.909,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.90503,Incorrect,0,82,82,94,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.621615,Correct!,0,83,83,35,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.540245,Incorrect,0,84,84,104,1,t2.png,t3.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.49887,Incorrect,0,85,85,111,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.276135,Correct!,0,86,86,9,1,t4.png,t5.png,1,0.9,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.874015,Correct!,0,87,87,81,1,t1.png,t1.png,0,0.97829,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.548045,Incorrect,0,88,88,12,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.749025,Correct!,0,89,89,41,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.785405,Incorrect,0,90,90,101,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.073325,Incorrect,0,91,91,7,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.823285,Incorrect,0,92,92,32,1,t4.png,t5.png,1,0.90025,18,Female,2020-11-07_07h32.41.096,torte-q,2020.1.3,Win32,60,13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
