key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,29.949335,space,4.38049,space,1.605285,space,5.474255,space,13.71702,space,24.995295,,Too slow :(,0,0,0,106,1,t2.png,t3.png,1,0.90855,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,1,1,66,1,t4.png,t5.png,1,0.9,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.19874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,2,2,42,1,t5.png,t4.png,1,0.90025,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.08934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,3,3,109,1,t5.png,t5.png,0,0.97829,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.839105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,4,4,79,1,t3.png,t2.png,1,0.909,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.119165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,5,5,16,1,t5.png,t4.png,1,0.9,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.88484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,6,6,26,1,t4.png,t2.png,2,0.0591,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.900285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,7,7,4,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.11773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,8,8,61,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.26863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,9,9,15,1,t3.png,t2.png,1,0.90855,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.968965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,10,10,55,1,t2.png,t4.png,2,0.059078,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.90247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,11,11,32,1,t4.png,t5.png,1,0.90025,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.88458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,12,12,102,1,t4.png,t2.png,2,0.059078,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.68544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,13,13,44,1,t2.png,t3.png,1,0.909,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.80283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,14,14,91,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.00243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,15,15,24,1,t4.png,t2.png,2,0.059078,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.8355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,16,16,5,1,t2.png,t4.png,2,0.059078,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.93567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,17,17,17,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,2.14748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,18,18,13,1,t5.png,t5.png,0,0.97829,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.468675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,19,19,2,1,t3.png,t2.png,1,0.90855,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.935615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,20,20,12,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.735575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,21,21,81,1,t1.png,t1.png,0,0.97829,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.10267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,22,22,58,1,t5.png,t4.png,1,0.90025,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.519615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,23,23,90,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,24,24,76,1,t3.png,t2.png,1,0.90855,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.920625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,25,25,62,1,t5.png,t5.png,0,0.978,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,2.152275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,26,26,29,1,t5.png,t5.png,0,0.97829,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.849555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,27,27,33,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.783925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,28,28,85,1,t3.png,t2.png,1,0.90855,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.035935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,29,29,35,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.036755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,30,30,113,1,t5.png,t4.png,1,0.9,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.252725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,31,31,72,1,t4.png,t2.png,2,0.059078,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.734855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,32,32,0,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.03569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,33,33,114,1,t2.png,t3.png,1,0.90855,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.978595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,34,34,117,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,1.91835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,35,35,73,1,t4.png,t2.png,2,0.059078,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.57307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,36,36,49,1,t4.png,t5.png,1,0.9,19,female,2020-11-09_17h58.05.596,torte-q,2020.1.3,Win32,60,13966,0.74088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
