key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,Incorrect,0,70,70,55,1,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.93103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,71,71,31,1,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.218515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,72,72,63,1,t2.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.969805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,73,73,18,1,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.09768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,74,74,50,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.368485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,75,75,112,1,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.653635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,76,76,38,1,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.275295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,77,77,26,1,t4.png,t2.png,2,0.0591,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,78,78,60,1,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.304015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,79,79,49,1,t4.png,t5.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.873825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,80,80,104,1,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.54002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,81,81,72,1,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.663975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,82,82,88,1,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.88441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,83,83,32,1,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.064665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,84,84,59,1,t5.png,t4.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.54687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,85,85,102,1,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.49664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,86,86,61,1,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.652935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,87,87,56,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.47208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,88,88,71,1,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.889905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,89,89,82,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.52652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,90,90,101,1,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.417795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,91,91,48,1,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.508975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,92,92,70,1,t5.png,t5.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.93891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,93,93,27,1,t3.png,t1.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.94311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,94,94,53,1,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.865155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,95,95,87,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.248755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,96,96,91,1,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.356245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,97,97,21,1,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.09721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,98,98,73,1,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.20454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,99,99,117,1,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.89471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,100,100,65,1,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.166605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,101,101,19,1,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.599495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,102,102,12,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.076175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,103,103,0,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.12242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,104,104,2,1,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.033195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,105,105,83,1,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.834265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,106,106,54,1,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.06356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,107,107,64,1,t1.png,t1.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.17899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,108,108,22,1,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.9683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,109,109,14,1,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.031465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,110,110,39,1,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,111,111,111,1,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.88028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,112,112,115,1,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.074165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,113,113,58,1,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.897385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,114,114,43,1,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.931485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,115,115,97,1,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.88804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,116,116,93,1,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.416065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,117,117,90,1,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.35677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,118,118,113,1,t5.png,t4.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.13109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,119,119,37,1,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.80923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.520905,space,6.83552,space,8.541405,0,0,0,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t4.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.014135,,,,,0,1,1,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.31413,,,,,0,2,2,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.11981,,,,,0,3,3,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t5.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.73419,,,,,0,4,4,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.668355,,,,,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.28613,,,,,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t5.png,t5.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.90065,,,,,0,7,7,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.167415,,,,,0,8,8,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,0,9,9,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t2.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.247765,,,,,0,10,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.160185,,,,,0,11,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.620755,,,,,0,12,12,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.0591,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.14766,,,,,0,13,13,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.62914,,,,,0,14,14,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.44046,,,,,0,15,15,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.748705,,,,,0,16,16,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.10357,,,,,0,17,17,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.160305,,,,,0,18,18,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.43743,,,,,0,19,19,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.172835,,,,,0,20,20,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.393955,,,,,0,21,21,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.85037,,,,,0,22,22,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.92675,,,,,0,23,23,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.705295,,,,,0,24,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.186055,,,,,0,25,25,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.61505,,,,,0,26,26,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.18421,,,,,0,27,27,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t3.png,t4.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,0,28,28,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.582155,,,,,0,29,29,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.96132,,,,,0,30,30,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.06967,,,,,0,31,31,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.24752,,,,,0,32,32,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.280835,,,,,0,33,33,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.425485,,,,,0,34,34,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.66303,,,,,0,35,35,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.377605,,,,,0,36,36,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t4.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.66515,,,,,0,37,37,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.16803,,,,,0,38,38,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.200465,,,,,0,39,39,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,0,40,40,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.086535,,,,,0,41,41,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.33913,,,,,0,42,42,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.27581,,,,,0,43,43,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.03161,,,,,0,44,44,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.36461,,,,,0,45,45,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.951905,,,,,0,46,46,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.573995,,,,,0,47,47,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
