key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,41.99162,space,43.906835,space,1.07473,space,2.91992,return,41.26445,space,58.687885,,Too slow :(,0,0,0,49,1,t4.png,t5.png,1,0.9,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,1,1,62,1,t5.png,t5.png,0,0.978,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,0.13293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,2,2,8,1,t3.png,t2.png,1,0.90855,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,1.40354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,3,3,26,1,t4.png,t2.png,2,0.0591,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,0.765985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,4,4,39,1,t3.png,t2.png,1,0.90855,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,1.000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,5,5,6,1,t1.png,t4.png,3,0.0000131,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,0.843255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,6,6,20,1,t2.png,t3.png,1,0.90855,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,0.585875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,7,7,37,1,t1.png,t4.png,3,0.0000131,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,1.72223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,8,8,90,1,t1.png,t5.png,4,9.55E-11,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,1.177895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,9,9,22,1,t2.png,t3.png,1,0.90855,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,1.419285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,10,10,98,1,t2.png,t4.png,2,0.0591,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,0.8873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,11,11,74,1,t5.png,t4.png,1,0.9,20,female ,2020-10-17_18h26.44.476,torte-q,2020.1.3,Win32,60,13360,0.99023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
