key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,40.39692,space,27.122765,space,7.53138,space,4.30342,space,7.337655,space,27.66131,,Too slow :(,0,0,0,42,1,t5.png,t4.png,1,0.90025,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,1,1,92,1,t2.png,t3.png,1,0.909,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.618455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,2,2,0,1,t5.png,t1.png,4,9.55E-11,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.763625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,3,3,16,1,t5.png,t4.png,1,0.9,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,2.36493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,4,4,8,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.848625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,5,5,119,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,1.13795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,6,6,2,1,t3.png,t2.png,1,0.90855,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.714645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,7,7,90,1,t1.png,t5.png,4,9.55E-11,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.44098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,8,8,35,1,t1.png,t4.png,3,0.0000131,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.52213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,9,9,95,1,t1.png,t1.png,0,0.978,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,1.03182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,10,10,109,1,t5.png,t5.png,0,0.97829,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.63408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,11,11,93,1,t2.png,t4.png,2,0.059078,18,Female,2020-11-14_16h36.57.117,torte-q,2020.1.3,Win32,60,14036,0.714455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
