key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,47.26489,space,2.54293,space,0.63516,space,7.86259,space,12.411405,down,36.44212,a,2.365135,Incorrect,0,0,0,82,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.28077,Correct!,0,1,1,89,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.833225,Correct!,0,2,2,40,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.53728,Correct!,0,3,3,91,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.24635,Correct!,0,4,4,13,1,t5.png,t5.png,0,0.97829,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.355925,Correct!,0,5,5,39,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.580375,Correct!,0,6,6,34,1,t5.png,t4.png,1,0.9,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.283325,Incorrect,0,7,7,73,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.88925,Incorrect,0,8,8,46,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.946295,Correct!,0,9,9,104,1,t2.png,t3.png,1,0.90855,20,Female,2020-11-09_12h01.06.585,torte-q,2020.1.3,Win32,60,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
