key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,19.204515,space,4.146705,space,2.33205,space,4.885285,space,20.39032,space,30.873035,a,1.147155,Incorrect,0,0,0,12,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.54127,Correct!,0,1,1,42,1,t5.png,t4.png,1,0.90025,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.203085,Incorrect,0,2,2,8,1,t3.png,t2.png,1,0.90855,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.56835,Correct!,0,3,3,83,1,t3.png,t1.png,2,0.056466,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.250175,Correct!,0,4,4,59,1,t5.png,t4.png,1,0.9,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.391675,Incorrect,0,5,5,65,1,t4.png,t5.png,1,0.90025,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.25473,Incorrect,0,6,6,76,1,t3.png,t2.png,1,0.90855,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.1695,Incorrect,0,7,7,19,1,t4.png,t2.png,2,0.059078,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.06879,Incorrect,0,8,8,31,1,t1.png,t5.png,4,9.55E-11,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.983385,Correct!,0,9,9,98,1,t2.png,t4.png,2,0.0591,19,Female,2020-10-20_12h57.14.501,torte-q,2020.1.3,Win32,60,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
