key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,l,0.98477,Correct!,0,10,10,9,1,t4.png,t5.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.93079,Incorrect,0,11,11,63,1,t2.png,t3.png,1,0.909,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.79959,Incorrect,0,12,12,101,1,t4.png,t5.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.285465,Correct!,0,13,13,48,1,t5.png,t5.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.88768,Correct!,0,14,14,39,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.591545,Correct!,0,15,15,40,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.757055,Correct!,0,16,16,49,1,t4.png,t5.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.749845,Correct!,0,17,17,2,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.56607,Incorrect,0,18,18,82,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.117005,Correct!,0,19,19,95,1,t1.png,t1.png,0,0.978,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.542015,Incorrect,0,20,20,47,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.951145,Correct!,0,21,21,68,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.95063,Correct!,0,22,22,29,1,t5.png,t5.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.08509,Correct!,0,23,23,112,1,t1.png,t1.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.066655,Incorrect,0,24,24,32,1,t4.png,t5.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.90065,Incorrect,0,25,25,83,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.13082,Correct!,0,26,26,113,1,t5.png,t4.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.91447,Correct!,0,27,27,54,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.781045,Correct!,0,28,28,77,1,t1.png,t1.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.017205,Correct!,0,29,29,116,1,t5.png,t4.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.88597,Incorrect,0,30,30,72,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.62415,Incorrect,0,31,31,43,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.985045,Correct!,0,32,32,62,1,t5.png,t5.png,0,0.978,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.614455,Incorrect,0,33,33,94,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.085935,Correct!,0,34,34,31,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.732245,Correct!,0,35,35,76,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.688375,Incorrect,0,36,36,38,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.351415,Correct!,0,37,37,42,1,t5.png,t4.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.907775,Correct!,0,38,38,13,1,t5.png,t5.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.08966,Correct!,0,39,39,117,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.941425,Correct!,0,40,40,17,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.883,Incorrect,0,41,41,92,1,t2.png,t3.png,1,0.909,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.640325,Incorrect,0,42,42,87,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.736485,Incorrect,0,43,43,10,1,t2.png,t3.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.689305,Correct!,0,44,44,53,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.952315,Incorrect,0,45,45,104,1,t2.png,t3.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.640575,Correct!,0,46,46,93,1,t2.png,t4.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.959915,Correct!,0,47,47,75,1,t1.png,t1.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.803495,Correct!,0,48,48,78,1,t1.png,t1.png,0,0.978,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.55003,Correct!,0,49,49,107,1,t1.png,t1.png,0,0.978,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.86604,Correct!,0,50,50,6,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.56703,Incorrect,0,51,51,85,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.584855,Incorrect,0,52,52,24,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.484735,Incorrect,0,53,53,27,1,t3.png,t1.png,2,0.0565,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91684,Correct!,0,54,54,96,1,t1.png,t1.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.484695,Incorrect,0,55,55,102,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.753545,Correct!,0,56,56,35,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.55057,Correct!,0,57,57,55,1,t2.png,t4.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.51727,Incorrect,0,58,58,51,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.567255,Correct!,0,59,59,57,1,t2.png,t4.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.615655,Correct!,0,60,60,60,1,t2.png,t4.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.714975,Correct!,0,61,61,37,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.996285,Correct!,0,62,62,16,1,t5.png,t4.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.968305,Correct!,0,63,63,109,1,t5.png,t5.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.59975,Incorrect,0,64,64,46,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.102495,Incorrect,0,65,65,20,1,t2.png,t3.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.745975,Correct!,0,66,66,79,1,t3.png,t2.png,1,0.909,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.634015,Correct!,0,67,67,98,1,t2.png,t4.png,2,0.0591,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.053595,Correct!,0,68,68,21,1,t5.png,t4.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.066945,Correct!,0,69,69,84,1,t1.png,t1.png,0,0.97829,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.101025,Correct!,0,70,70,74,1,t5.png,t4.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.207025,Correct!,0,71,71,118,1,t5.png,t5.png,0,0.978,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.23358,Incorrect,0,72,72,41,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.984265,Correct!,0,73,73,105,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.80097,Correct!,0,74,74,45,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.95087,Incorrect,0,75,75,36,1,t3.png,t1.png,2,0.0565,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.184445,Incorrect,0,76,76,58,1,t5.png,t4.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.23631,Correct!,0,77,77,1,1,t2.png,t4.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.0677,Correct!,0,78,78,8,1,t3.png,t2.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.58384,Incorrect,0,79,79,103,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.534145,Incorrect,0,80,80,88,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.535605,Incorrect,0,81,81,12,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.04707,Incorrect,0,82,82,65,1,t4.png,t5.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.604525,Incorrect,0,83,83,22,1,t2.png,t3.png,1,0.90855,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.16849,Incorrect,0,84,84,18,1,t4.png,t5.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.723465,Correct!,0,85,85,100,1,t4.png,t5.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.69904,Incorrect,0,86,86,30,1,t3.png,t1.png,2,0.056466,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.633505,Incorrect,0,87,87,69,1,t4.png,t2.png,2,0.059078,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.084085,Correct!,0,88,88,59,1,t5.png,t4.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91625,Correct!,0,89,89,23,1,t5.png,t4.png,1,0.90025,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.901155,Incorrect,0,90,90,66,1,t4.png,t5.png,1,0.9,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.00207,Correct!,0,91,91,70,1,t5.png,t5.png,0,0.978,19,female,2020-11-15_18h40.58.569,torte-q,2020.1.3,MacIntel,60,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
