key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,28.019195,space,6.47334,space,2.056025,space,4.881835,space,109.927545,space,54.41151,a,0.95188,Incorrect,0,0,0,33,1,t5.png,t1.png,4,9.55E-11,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.11739,Incorrect,0,1,1,19,1,t4.png,t2.png,2,0.059078,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.51604,Correct!,0,2,2,3,1,t1.png,t5.png,4,9.55E-11,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.805855,Correct!,0,3,3,115,1,t2.png,t4.png,2,0.059078,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.46783,Correct!,0,4,4,94,1,t5.png,t1.png,4,9.55E-11,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.47544,Correct!,0,5,5,90,1,t1.png,t5.png,4,9.55E-11,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.12812,Correct!,0,6,6,88,1,t3.png,t1.png,2,0.056466,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.9264,Correct!,0,7,7,46,1,t4.png,t2.png,2,0.059078,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.1506,Incorrect,0,8,8,49,1,t4.png,t5.png,1,0.9,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.06225,Correct!,0,9,9,8,1,t3.png,t2.png,1,0.90855,21,Female,2020-10-19_12h09.54.155,torte-q,2020.1.3,Win32,60,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
