key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,12.58958,space,3.65235,space,0.82438,space,7.439615,space,20.66656,space,54.15619,,Too slow :(,0,0,0,32,1,t4.png,t5.png,1,0.90025,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,1,1,79,1,t3.png,t2.png,1,0.909,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,0.879855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,2,2,102,1,t4.png,t2.png,2,0.059078,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,0.731715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,3,3,2,1,t3.png,t2.png,1,0.90855,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,1.43217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,4,4,90,1,t1.png,t5.png,4,9.55E-11,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,1.43044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,5,5,55,1,t2.png,t4.png,2,0.059078,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,1.614645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,6,6,111,1,t5.png,t1.png,4,9.55E-11,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,0.98307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,7,7,24,1,t4.png,t2.png,2,0.059078,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,1.13325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,8,8,98,1,t2.png,t4.png,2,0.0591,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,1.033895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,9,9,116,1,t5.png,t4.png,1,0.90025,29,Female,2020-10-21_14h23.40.601,torte-q,2020.1.3,Win32,60,13322,1.21662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
