key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,3.189155,space,2.625755,space,1.901465,space,1.926295,space,8.009135,space,17.47035,a,1.281285,Correct!,0,0,0,21,1,t5.png,t4.png,1,0.90025,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.82335,Correct!,0,1,1,55,1,t2.png,t4.png,2,0.059078,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.81966,Correct!,0,2,2,84,1,t1.png,t1.png,0,0.97829,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.167495,Correct!,0,3,3,14,1,t2.png,t4.png,2,0.059078,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.852705,Correct!,0,4,4,52,1,t2.png,t4.png,2,0.059078,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.58759,Incorrect,0,5,5,87,1,t5.png,t1.png,4,9.55E-11,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.616665,Incorrect,0,6,6,38,1,t3.png,t1.png,2,0.056466,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.583815,Correct!,0,7,7,57,1,t2.png,t4.png,2,0.059078,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.554875,Correct!,0,8,8,4,1,t1.png,t5.png,4,9.55E-11,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.86757,Incorrect,0,9,9,114,1,t2.png,t3.png,1,0.90855,20,female,2020-10-21_17h23.58.333,torte-q,2020.1.3,MacIntel,60,13245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
