key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,11.531405,space,0.50245,space,0.412935,space,3.383925,space,6.234085,space,109.956845,,Too slow :(,0,0,0,67,1,t1.png,t5.png,4,9.55E-11,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,1,1,5,1,t2.png,t4.png,2,0.059078,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.534875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,2,2,54,1,t1.png,t5.png,4,9.55E-11,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.356495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,3,3,40,1,t1.png,t5.png,4,9.55E-11,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,0.899375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,4,4,3,1,t1.png,t5.png,4,9.55E-11,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,0.7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,5,5,29,1,t5.png,t5.png,0,0.97829,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,6,6,11,1,t1.png,t4.png,3,0.0000131,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,0.75234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,7,7,8,1,t3.png,t2.png,1,0.90855,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.53633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,8,8,103,1,t3.png,t1.png,2,0.056466,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,0.95835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,9,9,114,1,t2.png,t3.png,1,0.90855,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,0.88275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,10,10,48,1,t5.png,t5.png,0,0.97829,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.73561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,11,11,101,1,t4.png,t5.png,1,0.90025,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,12,12,55,1,t2.png,t4.png,2,0.059078,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,0.83326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,13,13,9,1,t4.png,t5.png,1,0.9,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.499485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,14,14,76,1,t3.png,t2.png,1,0.90855,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.407095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,15,15,95,1,t1.png,t1.png,0,0.978,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.470915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,16,16,49,1,t4.png,t5.png,1,0.9,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.41998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,17,17,20,1,t2.png,t3.png,1,0.90855,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.002425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,18,18,69,1,t4.png,t2.png,2,0.059078,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.11953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,19,19,18,1,t4.png,t5.png,1,0.90025,22,Female,2020-10-23_13h48.15.713,torte-q,2020.1.3,Win32,60,12773,1.842175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
