key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,5.748,space,0.152,space,1.459,space,0.042,space,15.618,space,15.168,,Too slow :(,0,0,0,1,1,t2.png,t4.png,2,0.059078,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,1,1,27,1,t3.png,t1.png,2,0.0565,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,2,2,38,1,t3.png,t1.png,2,0.056466,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,3,3,30,1,t3.png,t1.png,2,0.056466,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,4,4,88,1,t3.png,t1.png,2,0.056466,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,5,5,84,1,t1.png,t1.png,0,0.97829,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,6,6,105,1,t3.png,t2.png,1,0.90855,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,2.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,7,7,25,1,t5.png,t5.png,0,0.97829,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,2.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,8,8,12,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,9,9,72,1,t4.png,t2.png,2,0.059078,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,10,10,15,1,t3.png,t2.png,1,0.90855,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,11,11,67,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,12,12,85,1,t3.png,t2.png,1,0.90855,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,13,13,94,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,14,14,33,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,15,15,20,1,t2.png,t3.png,1,0.90855,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,16,16,81,1,t1.png,t1.png,0,0.97829,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,17,17,83,1,t3.png,t1.png,2,0.056466,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,18,18,36,1,t3.png,t1.png,2,0.0565,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,19,19,24,1,t4.png,t2.png,2,0.059078,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,20,20,87,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,21,21,6,1,t1.png,t4.png,3,0.0000131,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,22,22,108,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,23,23,40,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,24,24,109,1,t5.png,t5.png,0,0.97829,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,25,25,47,1,t4.png,t2.png,2,0.059078,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,26,26,100,1,t4.png,t5.png,1,0.90025,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,27,27,31,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,28,28,19,1,t4.png,t2.png,2,0.059078,20,Female,2020-10-25_13h40.18.548,torte-q,2020.1.3,Win32,60,13208,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
