key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,key_resp_5.rt,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,2.368,space,0.99,space,0.595,space,12.323,space,14.184,space,55.749,,Too slow :(,0,0,0,81,1,t1.png,t1.png,0,0.97829,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,1,1,21,1,t5.png,t4.png,1,0.90025,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,2,2,29,1,t5.png,t5.png,0,0.97829,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,3,3,56,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,4,4,67,1,t1.png,t5.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,5,5,15,1,t3.png,t2.png,1,0.90855,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,6,6,85,1,t3.png,t2.png,1,0.90855,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,7,7,90,1,t1.png,t5.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,8,8,10,1,t2.png,t3.png,1,0.90855,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,2.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,9,9,54,1,t1.png,t5.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,2.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,10,10,39,1,t3.png,t2.png,1,0.90855,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,11,11,82,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,12,12,1,1,t2.png,t4.png,2,0.059078,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,0,13,13,93,1,t2.png,t4.png,2,0.059078,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,14,14,45,1,t3.png,t2.png,1,0.90855,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,15,15,80,1,t1.png,t4.png,3,0.0000131,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,16,16,4,1,t1.png,t5.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,17,17,63,1,t2.png,t3.png,1,0.909,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,0,18,18,118,1,t5.png,t5.png,0,0.978,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,0,19,19,18,1,t4.png,t5.png,1,0.90025,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,2.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,0,20,20,94,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,1.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,0,21,21,38,1,t3.png,t1.png,2,0.056466,19,Female,2020-09-24_18h08.40.653,torte-2b,2020.1.3,MacIntel,60,13316,0.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
