key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,key_resp_5.rt,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,10.317155,space,0.952735,space,2.1852,space,3.066875,space,18.32139,space,32.34943,a,1.012525,Correct!,0,0,0,59,1,t5.png,t4.png,1,0.9,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.811345,Correct!,0,1,1,31,1,t1.png,t5.png,4,9.55E-11,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.877225,Correct!,0,2,2,58,1,t5.png,t4.png,1,0.90025,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.750695,Incorrect,0,3,3,32,1,t4.png,t5.png,1,0.90025,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.562735,Incorrect,0,4,4,82,1,t5.png,t1.png,4,9.55E-11,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.36511,Correct!,0,5,5,106,1,t2.png,t3.png,1,0.90855,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.710055,Incorrect,0,6,6,5,1,t2.png,t4.png,2,0.059078,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.96045,Correct!,0,7,7,44,1,t2.png,t3.png,1,0.909,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.972115,Correct!,0,8,8,1,1,t2.png,t4.png,2,0.059078,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.97138,Correct!,0,9,9,6,1,t1.png,t4.png,3,0.0000131,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.884305,Correct!,0,10,10,37,1,t1.png,t4.png,3,0.0000131,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.793505,Incorrect,0,11,11,43,1,t4.png,t2.png,2,0.059078,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.93914,Incorrect,0,12,12,108,1,t5.png,t1.png,4,9.55E-11,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.269175,Incorrect,0,13,13,42,1,t5.png,t4.png,1,0.90025,21,female,2020-09-14_10h52.29.353,torte-2b,2020.1.3,Win32,60,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
