key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,0.75353,Correct!,0,116,116,59,1,t5.png,t4.png,1,0.9,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.585235,Incorrect,0,117,117,19,1,t4.png,t2.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.53336,Correct!,0,118,118,9,1,t4.png,t5.png,1,0.9,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.682575,Incorrect,0,119,119,88,1,t3.png,t1.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.00061,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,space,2.684645,space,3.73511,0,0,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.44825,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,1,1,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.97062,Correct!,,,,,,t3.png,t5.png,2,0.0565,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,2,2,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.917755,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,3,3,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.534905,Correct!,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,4,4,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.94971,Correct!,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,5,5,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.26768,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,6,6,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.9044,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,7,7,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.054635,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,8,8,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.04991,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,9,9,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.683855,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,10,10,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.500615,Incorrect,,,,,,t3.png,t4.png,1,0.90855,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,11,11,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.85133,Correct!,,,,,,t2.png,t4.png,2,0.0591,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,12,12,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.68374,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,13,13,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.75618,Correct!,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,14,14,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.02134,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,15,15,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.61764,Correct!,,,,,,t5.png,t4.png,1,0.9,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,16,16,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.703145,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,17,17,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.68451,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,18,18,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.63377,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,19,19,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.3524,Correct!,,,,,,t2.png,t2.png,0,0.981,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,20,20,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.65149,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,21,21,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.683235,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,22,22,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.68398,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,23,23,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.58388,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,24,24,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.335375,Incorrect,,,,,,t3.png,t4.png,1,0.909,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,25,25,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.617925,Correct!,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,26,26,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.700515,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,27,27,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.118995,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,28,28,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.013415,Correct!,,,,,,t1.png,t1.png,0,0.978,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,29,29,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.735375,Correct!,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,30,30,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.55421,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,31,31,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.667675,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,32,32,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.649805,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,33,33,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.534275,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,34,34,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.600755,Correct!,,,,,,t3.png,t5.png,2,0.0565,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,35,35,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.4679,Correct!,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,36,36,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.734975,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,37,37,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.801795,Correct!,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,38,38,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t2.png,1,0.9,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,39,39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.585475,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,40,40,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.75369,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,41,41,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.63299,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,42,42,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.239885,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,43,43,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.76759,Correct!,,,,,,t4.png,t3.png,1,0.909,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,44,44,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.05216,Correct!,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,45,45,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.550935,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,46,46,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.766945,Correct!,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,47,47,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.001005,Correct!,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,48,48,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.98415,Incorrect,,,,,,t4.png,t2.png,2,0.0591,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,49,49,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.06717,Correct!,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,50,50,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.669335,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,51,51,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.737445,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,52,52,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.656285,Incorrect,,,,,,t3.png,t4.png,1,0.909,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,53,53,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.850985,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,54,54,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.018465,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,55,55,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.69983,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,56,56,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.08516,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,57,57,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.783375,Correct!,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,58,58,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.767125,Incorrect,,,,,,t4.png,t5.png,1,0.9,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,59,59,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.75505,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,60,60,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.63472,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,61,61,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.58339,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,62,62,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.718015,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,63,63,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.75076,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,64,64,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.851085,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,65,65,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.801405,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,66,66,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.667295,Correct!,,,,,,t3.png,t2.png,1,0.909,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,67,67,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.11794,Correct!,,,,,,t4.png,t3.png,1,0.909,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,68,68,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.61732,Incorrect,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,69,69,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.6507,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,70,70,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91875,Correct!,,,,,,t3.png,t4.png,1,0.909,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,71,71,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.56775,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,72,72,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.587005,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,73,73,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.60488,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,74,74,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.701965,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,75,75,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.61716,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,76,76,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.583845,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-11-24_12h27.44.349,torte-2b,2020.1.3,MacIntel,60,13189,,,,,0,77,77,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
