key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,key_resp_5.rt,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,l,0.2096,Correct!,0,10,10,36,1,t3.png,t1.png,2,0.0565,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.246465,Incorrect,0,11,11,108,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.910035,Correct!,0,12,12,37,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.43785,Correct!,0,13,13,103,1,t3.png,t1.png,2,0.056466,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.27508,Incorrect,0,14,14,86,1,t3.png,t1.png,2,0.056466,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.285635,Correct!,0,15,15,6,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.261735,Incorrect,0,16,16,64,1,t1.png,t1.png,0,0.978,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.42635,Correct!,0,17,17,117,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.33482,Incorrect,0,18,18,56,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.45194,Correct!,0,19,19,26,1,t4.png,t2.png,2,0.0591,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.319115,Incorrect,0,20,20,33,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.33709,Incorrect,0,21,21,8,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.27855,Incorrect,0,22,22,43,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.33541,Correct!,0,23,23,80,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.451275,Incorrect,0,24,24,81,1,t1.png,t1.png,0,0.97829,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.574435,Correct!,0,25,25,41,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.41843,Incorrect,0,26,26,42,1,t5.png,t4.png,1,0.90025,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.201805,Correct!,0,27,27,44,1,t2.png,t3.png,1,0.909,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.52782,Incorrect,0,28,28,28,1,t2.png,t3.png,1,0.909,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.63725,Correct!,0,29,29,67,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.78493,Correct!,0,30,30,98,1,t2.png,t4.png,2,0.0591,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.143105,Correct!,0,31,31,77,1,t1.png,t1.png,0,0.97829,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.44092,Correct!,0,32,32,82,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.384825,Incorrect,0,33,33,48,1,t5.png,t5.png,0,0.97829,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.068455,Incorrect,0,34,34,97,1,t5.png,t5.png,0,0.97829,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.651265,Incorrect,0,35,35,27,1,t3.png,t1.png,2,0.0565,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.65726,Correct!,0,36,36,17,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.259855,Incorrect,0,37,37,72,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.66801,Correct!,0,38,38,112,1,t1.png,t1.png,0,0.97829,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.54322,Correct!,0,39,39,16,1,t5.png,t4.png,1,0.9,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.494825,Incorrect,0,40,40,85,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.01831,Correct!,0,41,41,74,1,t5.png,t4.png,1,0.9,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.41861,Incorrect,0,42,42,95,1,t1.png,t1.png,0,0.978,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.44375,Incorrect,0,43,43,69,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.405015,Incorrect,0,44,44,22,1,t2.png,t3.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.37565,Incorrect,0,45,45,39,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.359535,Correct!,0,46,46,91,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.373735,Incorrect,0,47,47,53,1,t3.png,t1.png,2,0.056466,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.852135,Incorrect,0,48,48,50,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.02384,Incorrect,0,49,49,92,1,t2.png,t3.png,1,0.909,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.70199,Incorrect,0,50,50,102,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.202425,Correct!,0,51,51,100,1,t4.png,t5.png,1,0.90025,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.768145,Correct!,0,52,52,11,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.33485,Correct!,0,53,53,38,1,t3.png,t1.png,2,0.056466,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.27236,Incorrect,0,54,54,63,1,t2.png,t3.png,1,0.909,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.335345,Correct!,0,55,55,60,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.30816,Incorrect,0,56,56,88,1,t3.png,t1.png,2,0.056466,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.671725,Correct!,0,57,57,14,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.660075,Correct!,0,58,58,52,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.59538,Incorrect,0,59,59,19,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.31137,Correct!,0,60,60,115,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.675585,Correct!,0,61,61,113,1,t5.png,t4.png,1,0.9,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.07514,Correct!,0,62,62,55,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.562355,Incorrect,0,63,63,78,1,t1.png,t1.png,0,0.978,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.571705,Correct!,0,64,64,15,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.41944,Incorrect,0,65,65,70,1,t5.png,t5.png,0,0.978,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.484075,Incorrect,0,66,66,7,1,t4.png,t5.png,1,0.90025,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.580575,Correct!,0,67,67,45,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.376065,Incorrect,0,68,68,118,1,t5.png,t5.png,0,0.978,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.834915,Correct!,0,69,69,20,1,t2.png,t3.png,1,0.90855,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.738385,Correct!,0,70,70,87,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.862015,Correct!,0,71,71,79,1,t3.png,t2.png,1,0.909,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,72,72,66,1,t4.png,t5.png,1,0.9,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.69687,Incorrect,0,73,73,73,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.951515,Incorrect,0,74,74,110,1,t4.png,t5.png,1,0.90025,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.88935,Incorrect,0,75,75,99,1,t1.png,t5.png,4,9.55E-11,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.91099,Correct!,0,76,76,61,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-19_15h59.41.444,torte-2b,2020.1.3,Win32,60,13217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
