key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,key_resp_5.rt,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,l,0.465,Correct!,0,19,19,16,1,t1.png,t5.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.839,Incorrect,0,20,20,105,1,t4.png,t1.png,3,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.583,Incorrect,0,21,21,58,1,t4.png,t5.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.517,Incorrect,0,22,22,33,1,t3.png,t2.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.756,Correct!,0,23,23,93,1,t5.png,t4.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.417,Correct!,0,24,24,36,1,t1.png,t4.png,3,0.0000131,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.134,Incorrect,0,25,25,109,1,t5.png,t5.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.534,Incorrect,0,26,26,92,1,t5.png,t1.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.759,Incorrect,0,27,27,84,1,t2.png,t3.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.583,Correct!,0,28,28,50,1,t1.png,t5.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.049,Correct!,0,29,29,55,1,t1.png,t1.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.504,Correct!,0,30,30,40,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.643,Correct!,0,31,31,115,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.799,Correct!,0,32,32,46,1,t1.png,t1.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.548,Correct!,0,33,33,118,1,t1.png,t5.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.687,Correct!,0,34,34,0,1,t3.png,t2.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.55,Incorrect,0,35,35,61,1,t1.png,t1.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.598,Incorrect,0,36,36,73,1,t3.png,t1.png,2,0.056466,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.533,Incorrect,0,37,37,53,1,t1.png,t1.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.172,Incorrect,0,38,38,112,1,t5.png,t4.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.587,Correct!,0,39,39,27,1,t1.png,t5.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.681,Incorrect,0,40,40,113,1,t5.png,t1.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.433,Incorrect,0,41,41,12,1,t5.png,t5.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.557,Correct!,0,42,42,75,1,t2.png,t3.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.297,Correct!,0,43,43,68,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.534,Incorrect,0,44,44,80,1,t4.png,t1.png,3,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.515,Incorrect,0,45,45,60,1,t4.png,t5.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.619,Correct!,0,46,46,89,1,t1.png,t5.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.855,Correct!,0,47,47,25,1,t1.png,t1.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.57,Correct!,0,48,48,117,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.469,Incorrect,0,49,49,87,1,t5.png,t1.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.505,Incorrect,0,50,50,5,1,t5.png,t5.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.508,Correct!,0,51,51,86,1,t5.png,t4.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.884,Incorrect,0,52,52,82,1,t3.png,t1.png,2,0.056466,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.688,Incorrect,0,53,53,18,1,t2.png,t3.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.899,Incorrect,0,54,54,48,1,t2.png,t3.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.665,Correct!,0,55,55,107,1,t1.png,t4.png,3,0.0000131,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.821,Correct!,0,56,56,26,1,t1.png,t5.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.153,Incorrect,0,57,57,57,1,t3.png,t1.png,2,0.056466,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.589,Incorrect,0,58,58,111,1,t1.png,t1.png,0,0.97829,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.572,Correct!,0,59,59,95,1,t1.png,t4.png,3,0.0000131,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.582,Correct!,0,60,60,100,1,t3.png,t2.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.626,Incorrect,0,61,61,64,1,t5.png,t1.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.519,Correct!,0,62,62,77,1,t3.png,t2.png,1,0.90855,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.931,Incorrect,0,63,63,21,1,t5.png,t4.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.699,Correct!,0,64,64,96,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.694,Correct!,0,65,65,39,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.816,Correct!,0,66,66,35,1,t1.png,t4.png,3,0.0000131,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.215,Incorrect,0,67,67,59,1,t5.png,t1.png,4,9.55E-11,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.164,Incorrect,0,68,68,51,1,t4.png,t1.png,3,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.373,Incorrect,0,69,69,37,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.505,Incorrect,0,70,70,116,1,t4.png,t5.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.351,Correct!,0,71,71,90,1,t4.png,t5.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.671,Correct!,0,72,72,102,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.438,Incorrect,0,73,73,71,1,t4.png,t5.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.471,Incorrect,0,74,74,114,1,t5.png,t4.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.67,Incorrect,0,75,75,45,1,t4.png,t5.png,1,0.90025,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.434,Correct!,0,76,76,19,1,t2.png,t4.png,2,0.059078,19,female ,2020-08-12_18h21.53.239,torte-2b,2020.1.3,MacIntel,60,13376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
