key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,key_resp_5.rt,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
space,16.618705,space,4.55646,space,1.80758,space,1.9701,space,11.362955,space,17.54744,l,1.181075,Correct!,0,0,0,91,1,t1.png,t4.png,3,0.0000131,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.075615,Incorrect,0,1,1,20,1,t2.png,t3.png,1,0.90855,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.12617,Correct!,0,2,2,81,1,t1.png,t1.png,0,0.97829,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.676225,Incorrect,0,3,3,56,1,t5.png,t1.png,4,9.55E-11,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.695805,Incorrect,0,4,4,63,1,t2.png,t3.png,1,0.909,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.077785,Incorrect,0,5,5,64,1,t1.png,t1.png,0,0.978,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.210215,Correct!,0,6,6,118,1,t5.png,t5.png,0,0.978,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.277675,Incorrect,0,7,7,60,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.67584,Incorrect,0,8,8,32,1,t4.png,t5.png,1,0.90025,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.89196,Correct!,0,9,9,84,1,t1.png,t1.png,0,0.97829,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.531915,Incorrect,0,10,10,93,1,t2.png,t4.png,2,0.059078,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.660205,Incorrect,0,11,11,24,1,t4.png,t2.png,2,0.059078,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.877425,Correct!,0,12,12,2,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.576785,Incorrect,0,13,13,78,1,t1.png,t1.png,0,0.978,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.992545,Incorrect,0,14,14,48,1,t5.png,t5.png,0,0.97829,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.73969,Correct!,0,15,15,22,1,t2.png,t3.png,1,0.90855,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.19293,Correct!,0,16,16,106,1,t2.png,t3.png,1,0.90855,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.326745,Correct!,0,17,17,8,1,t3.png,t2.png,1,0.90855,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.243075,Incorrect,0,18,18,53,1,t3.png,t1.png,2,0.056466,20,Female,2020-11-24_10h39.17.468,torte-2b,2020.1.3,MacIntel,60,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
